HDI Rank,Country,1980,1985,1990,1995,2000,2005,2010,2011,2012,2013,2014
138, Equatorial Guinea,0.418,0.378,0.376,0.433,0.709,0.806,0.866,0.849,0.815,0.807,0.808
186, Eritrea,,,0.326,0.404,0.403,0.39,0.358,0.366,0.371,0.369,0.366
30, Estonia,,,0.745,0.704,0.75,0.806,0.805,0.817,0.826,0.832,0.835
174, Ethiopia,,,0.282,0.263,0.276,0.302,0.359,0.371,0.38,0.391,0.402
90, Fiji,0.588,0.577,0.613,0.618,0.634,0.646,0.64,0.642,0.643,0.647,0.652
24, Finland,0.813,0.829,0.85,0.843,0.882,0.901,0.905,0.907,0.904,0.901,0.9
22, France,0.831,0.838,0.86,0.866,0.887,0.893,0.895,0.898,0.897,0.897,0.898
110, Gabon,0.802,0.805,0.788,0.789,0.761,0.763,0.75,0.752,0.754,0.763,0.77
175, Gambia,0.396,0.396,0.397,0.4,0.409,0.409,0.42,0.408,0.413,0.415,0.41
76, Georgia,,,0.649,0.467,0.532,0.584,0.614,0.622,0.634,0.637,0.645
6, Germany,0.838,0.849,0.871,0.88,0.892,0.898,0.911,0.917,0.92,0.919,0.919
140, Ghana,0.461,0.431,0.445,0.455,0.469,0.491,0.516,0.53,0.536,0.548,0.552
29, Greece,0.81,0.804,0.811,0.815,0.835,0.858,0.854,0.84,0.835,0.829,0.831
79, Grenada,0.587,0.587,0.635,0.637,0.68,0.716,0.704,0.707,0.704,0.708,0.709
128, Guatemala,0.623,0.592,0.597,0.613,0.624,0.627,0.634,0.636,0.638,0.639,0.64
182, Guinea,0.352,0.349,0.357,0.353,0.365,0.362,0.358,0.362,0.367,0.366,0.362
178, Guinea-Bissau,0.399,0.422,0.411,0.41,0.307,0.389,0.4,0.405,0.398,0.394,0.395
124, Guyana,0.545,0.504,0.464,0.541,0.57,0.578,0.607,0.613,0.619,0.626,0.631
163, Haiti,0.508,0.483,0.474,0.427,0.433,0.419,0.411,0.418,0.42,0.424,0.425
131, Honduras,0.525,0.516,0.511,0.519,0.531,0.548,0.56,0.561,0.552,0.552,0.555
12," Hong Kong, China (SAR)",0.767,0.797,0.842,0.878,0.882,0.909,0.936,0.943,0.942,0.947,0.95
44, Hungary,0.748,0.76,0.766,0.753,0.774,0.807,0.808,0.811,0.81,0.815,0.821
16, Iceland,0.828,0.834,0.85,0.846,0.875,0.897,0.875,0.883,0.884,0.888,0.886
130, India,0.382,0.404,0.433,0.456,0.488,0.525,0.575,0.583,0.588,0.596,0.605
110, Indonesia,0.509,0.534,0.569,0.617,0.6,0.632,0.667,0.674,0.681,0.687,0.692
69, Iran (Islamic Republic of),0.697,0.704,0.679,0.697,0.716,0.746,0.776,0.779,0.766,0.761,0.761
121, Iraq,0.769,0.694,0.706,0.579,0.719,0.706,0.73,0.738,0.752,0.76,0.747
