HDI Rank,Country,1990,1995,2000,2005,2010,2011,2012,2013
163, Haiti,144.6,123.9,104.4,89.7,174.4,77,75,72.8
131, Honduras,59.1,47.3,38.2,30.7,24.9,23.9,23,22.2
44, Hungary,19,13.8,11.2,8.3,6.6,6.4,6.2,6.1
16, Iceland,6.4,5.2,4,3.1,2.4,2.3,2.2,2.1
130, India,125.9,109,91.4,74.7,60.2,57.5,55,52.7
110, Indonesia,84.3,66.4,52.2,41.4,33.2,31.8,30.5,29.3
69, Iran (Islamic Republic of),56.6,45,34.7,25.8,19.2,18.3,17.5,16.8
121, Iraq,53.4,48.8,44.6,40.8,36.7,35.8,35,34
6, Ireland,9.2,7.3,7.2,5.2,4.2,4.1,3.9,3.8
18, Israel,11.6,8.7,6.9,5.6,4.5,4.3,4.2,4
27, Italy,9.6,7.5,5.5,4.4,4,3.9,3.7,3.6
99, Jamaica,29.8,26.4,23.7,21.1,18.3,17.8,17.2,16.6
20, Japan,6.3,5.7,4.5,3.7,3.2,3.4,3,2.9
80, Jordan,36.7,31.8,27.8,23.9,20.5,19.9,19.3,18.7
56, Kazakhstan,52.6,52.7,43.5,32.5,21.6,19.6,17.9,16.3
145, Kenya,98.7,111.4,110.9,97.8,79.5,75.8,73.1,70.7
137, Kiribati,95.4,81.3,71,65.7,62.5,61.1,59.7,58.2
.., Korea (Democratic People's Rep. of),43.4,72.8,60,32.7,31.3,30.1,28.7,27.4
17, Korea (Republic of),7.1,5.5,6.1,5.6,4.1,4,3.9,3.7
48, Kuwait,16.7,14.3,12.7,11.7,10.8,10.4,9.9,9.5
120, Kyrgyzstan,65.7,61.1,49.2,39.6,30.3,28.1,26.1,24.2
141, Lao People's Democratic Republic,162,139.6,117.4,97,79.6,76.7,74,71.4
46, Latvia,20.4,23.7,17.2,12.6,9.4,9,8.7,8.4
67, Lebanon,32.3,25.7,20,14.2,10.4,9.9,9.5,9.1
161, Lesotho,86.3,93.2,114.6,123.3,108.6,102.3,99.6,98
177, Liberia,248,229.4,175.2,117.7,81.9,77.8,74.3,71.1
94, Libya,42.4,33.8,28.4,23.1,16.7,15.9,15.2,14.5
37, Lithuania,16.5,16.6,11.8,9.9,6.7,6.1,5.5,4.9
19, Luxembourg,8.8,6.4,4.8,3.5,2.4,2.3,2.2,2
154, Madagascar,160.8,139.6,110.6,82.3,63,60.6,58.1,56
173, Malawi,245.3,214.1,174.2,120.7,82.7,76.7,70.5,67.9
62, Malaysia,16.6,13.3,10.1,8.2,8.5,8.5,8.5,8.5
104, Maldives,93.5,69.9,43.8,22.7,13,11.8,10.7,9.9
179, Mali,254.2,240.1,219.9,172.3,137.1,132,127.5,122.7
37, Malta,11.4,9.5,7.8,6.9,6.4,6.3,6.2,6.1
.., Marshall Islands,49.6,42.2,41.5,40.4,39,38.7,38.2,37.5
156, Mauritania,117.8,113.4,113.1,110,98.2,95.6,92.9,90.1
63, Mauritius,23.1,22.2,18.6,15.7,15.2,14.9,14.6,14.3
74, Mexico,46.4,35,25.6,19.5,16.8,16,15.3,14.5
123, Micronesia (Federated States of),55.4,55.3,53.1,46.7,40.2,38.9,37.6,36.4
107, Moldova (Republic of),32.3,36.2,30.6,22.2,17.4,16.7,16,15.4
.., Monaco,7.7,6.2,5.2,4.5,4,3.9,3.8,3.7
90, Mongolia,107.9,85.4,64.6,46.4,35.7,34.2,32.9,31.8
49, Montenegro,16.7,15.1,13.7,10.4,6.8,6.2,5.7,5.3
126, Morocco,80.7,63.9,50.8,41.2,34,32.7,31.5,30.4
180, Mozambique,237,212.1,168.5,133.4,102.5,97.2,90.6,87.2
148, Myanmar,108.6,93.6,79.5,66.8,56.1,54.2,52.2,50.5
126, Namibia,73.6,69.6,75.5,72.8,55.7,52.6,50.6,49.8
.., Nauru,57.5,48.4,41.3,38.6,38.8,38.2,37.4,36.6
145, Nepal,142.3,109.4,81.9,60.3,45.3,43.2,41.3,39.7
5, Netherlands,8.3,6.9,6.2,5.4,4.4,4.3,4.2,4
9, New Zealand,11.2,8.7,7.4,6.6,6.4,6.4,6.4,6.3
125, Nicaragua,66.8,52.7,40.3,31.7,26.1,25.2,24.3,23.5
188, Niger,327.3,278.7,226.9,172.8,123.5,116.1,109.7,104.2
152, Nigeria,213.2,208.5,187.7,158.9,131.1,126.2,121.6,117.4
1, Norway,8.7,5.7,4.8,4,3.2,3.1,2.9,2.8
52, Oman,39.3,24.4,16.5,12.8,11.6,11.6,11.5,11.4
147, Pakistan,138.6,125.9,112.6,101.4,91.8,89.9,87.8,85.5
60, Palau,36.1,31.3,26.7,22.8,19.3,18.7,18.1,17.5
113," Palestine, State of",43.4,35.2,30.2,26.9,23.8,23.1,22.5,21.8
60, Panama,31.1,28.2,26,22.8,19.7,19.1,18.5,17.9
158, Papua New Guinea,89.1,82.6,78.4,74.5,66.7,64.8,63.1,61.4
112, Paraguay,46.2,39,33.5,28.5,24.2,23.4,22.7,21.9
84, Peru,80,58.2,39.8,27.7,19.6,18.4,17.5,16.7
115, Philippines,58.6,46,39.9,35.8,32.1,31.4,30.6,29.9
36, Poland,17.3,14.5,9.3,7.6,5.8,5.5,5.3,5.2
43, Portugal,14.7,9.8,7.2,4.7,3.9,3.8,3.8,3.8
32, Qatar,20.8,15.3,12.4,10.4,9,8.7,8.4,8.2
