HDI Rank,Country,1980,1985,1990,1995,2000,2005,2010,2011,2012,2013,2014
74, Mexico,,,,11.3,5.1,6.6,9.3,9.8,9.3,9.2,
107, Moldova (Republic of),,,,,15.8,18.7,17.9,14.9,13.1,12.2,
.., Monaco,,,,,6.9,,,,,,
90, Mongolia,,,,,,,14.8,11.9,14,16.6,
49, Montenegro,,,,,,,45.5,37,41.1,,
126, Morocco,,,31.1,,19.3,15.7,17.6,17.9,18.6,19.1,
180, Mozambique,,,,,,,,,39.4,,
126, Namibia,,,,,43.7,,42.5,,34.3,56.2,
5, Netherlands,,17.6,11.1,12.1,5.3,8.2,8.7,7.6,9.5,11,
9, New Zealand,,,14.1,12.3,13.6,9.7,17.1,17.3,17.7,15.8,
125, Nicaragua,,,12.5,23.3,9.1,,11.9,,,,
1, Norway,4.7,6.5,11.8,11.9,10.2,12,9.3,8.6,8.6,9.2,
147, Pakistan,,,5.1,8.9,13.3,,,,,,
60, Palau,,,,18.9,,,,,,,
113," Palestine, State of",,,,,,,38.8,35.7,38.8,41,
60, Panama,,27,21.6,27.3,30.1,22.5,15,12.4,10.3,10.8,
158, Papua New Guinea,,,,,5.3,,,,,,
112, Paraguay,,,15.7,6.2,13.8,,22.6,13,11.2,10.5,
84, Peru,,,15.8,11.4,13.6,10.8,,9.5,9.5,8.8,
115, Philippines,,12.1,15.4,16.1,21.2,16.4,,16.3,,16.2,15.7
36, Poland,,,,31.2,35.2,37.8,23.7,25.8,26.5,27.3,
43, Portugal,16.4,20.3,10.1,16.1,8.6,16.2,22.8,30.2,37.9,38.1,
32, Qatar,,,,,,,,1.3,,1.1,
52, Romania,,,,20.6,17.8,20.2,22.1,23.7,22.7,23.6,
50, Russian Federation,,,,18.8,20.7,15.5,16.9,15.2,14.8,13.8,
163, Rwanda,,,,,,,,,4.5,,
77, Saint Kitts and Nevis,18.4,,,,,,,,,,
89, Saint Lucia,,,,34.2,36.1,38.7,,,,,
97, Saint Vincent and the Grenadines,42.7,,,,,,,,,,
105, Samoa,,,,,,,,16.1,19.1,,
39, Saudi Arabia,,,,,25.1,,,29.9,28.3,29.5,
170, Senegal,,,,,,,,12.7,,,
66, Serbia,,,,,,,46.2,50.9,51.1,49.4,
64, Seychelles,,30.8,,,,,,11,,,
11, Singapore,4.8,7.4,2.9,,5.9,8.3,7.4,6.7,6.7,7,
35, Slovakia,,,,24.8,37,29.9,33.6,33.4,34,33.6,
25, Slovenia,,,,18.9,16.4,15.9,14.7,15.7,20.6,21.6,
116, South Africa,,,,,44.2,48.3,51.2,50.3,51.7,51.4,
26, Spain,25.3,43.8,30.2,40.4,25.3,19.6,41.5,46.2,52.9,55.5,
73, Sri Lanka,,,,35.2,23.6,26.4,19.4,17.2,17.3,20.1,
103, Suriname,,,36.6,26.2,,,,,,15.3,
150, Swaziland,,,,43.6,,,,,,,
14, Sweden,6.3,7.2,4.6,19.5,11.6,22,24.8,22.8,23.7,23.6,
3, Switzerland,,,3.2,5.5,4.8,8.8,7.8,7.7,8.4,8.5,
134, Syrian Arab Republic,,,,,,,19.2,35.8,,,
151, Tanzania (United Republic of),,,,,,,,7.1,,5.8,
93, Thailand,1.6,,4.3,,6.6,4.8,3.9,2.7,2.8,3.4,
81, The former Yugoslav Republic of Macedonia,,,,,59.9,62.6,53.7,55.3,53.9,51.9,
133, Timor-Leste,,,,,,,14.8,,,,
64, Trinidad and Tobago,,29.8,36.4,31,23.2,16.5,14,,,9.2,
96, Tunisia,,,,,,30.7,29.4,42.3,37.6,,
72, Turkey,,,16,15.6,13.1,19.9,21.7,18.4,17.5,18.7,
163, Uganda,,,,,,4.4,,,,2.6,
81, Ukraine,,,,,,14.9,17.4,18.6,17.3,17.4,
41, United Arab Emirates,,,,6.3,,8,,,,,
14, United Kingdom,,17.8,10.1,15.3,11.7,12.2,19.3,20,21,20.9,
8, United States,13.8,13.6,11.2,12.1,9.3,11.3,18.4,17.3,16.2,15.5,13.4
52, Uruguay,,,23.4,24.6,30.7,29.5,20.6,18.1,18.5,19.2,
71, Venezuela (Bolivarian Republic of),,,22.5,,24.3,,17.6,17.5,17.1,,
116, Viet Nam,,,,,4.8,,,,5.5,6,
160, Yemen,,,,,,,33.7,,,,
139, Zambia,,,20.9,,21.4,23.4,28.7,,15.2,,
155, Zimbabwe,,,,,,,,8.7,,,
